"","F-Value","Pr(>F)","2-1","3-1","4-1","3-2","4-2","4-3","diff 2-1","diff 3-1","diff 4-1","diff 3-2","diff 4-2","diff 4-3"
"Sf3b4",2.37258257535626,0.121511099670546,0.133542970936517,0.984810612409275,0.477340866146794,0.228968890150802,0.804095652445039,0.677104622692506,-2.1063768875,-0.307607652499996,-1.30920458,1.798769235,0.7971723075,-1.0015969275
"Aimp2",2.12431160714966,0.150452082352698,0.737662772180806,0.994269471594714,0.477329885940912,0.594110902913076,0.109018642228171,0.619597166394874,0.270637517500003,-0.0657005274999989,-0.390518662499996,-0.336338045000002,-0.661156179999999,-0.324818134999997
"Blmh",2.06346377738603,0.158690652156422,0.117912355196751,0.781222207935562,0.592076941540849,0.459675466439358,0.649553836655706,0.98661993562745,0.721600054999996,0.277541162499997,0.375253675,-0.444058892499999,-0.346346379999996,0.0977125125000029
"Myg1",0.873658188567856,0.481746238973763,0.84428053657893,0.502817745083964,0.547970148039754,0.925031245286706,0.948475160796398,0.999807759766697,0.275808097500002,0.483149290000002,0.456325055000002,0.207341192499999,0.1805169575,-0.0268242349999994
"Ugp2",1.74412207804407,0.21121528051482,0.235471382479129,0.994304602084494,0.994884758959959,0.334139710014078,0.330170056755058,0.999999730441622,0.568650725000001,0.0701413175000027,0.0676283825000006,-0.498509407499999,-0.501022342500001,-0.00251293500000216
"Ero1l",0.333515359751167,0.801382926497455,0.998677421443168,0.904764405731722,0.828452765388233,0.952030812670235,0.894800695957986,0.997870064470862,-0.0760722149999999,-0.3376483925,-0.426937102500002,-0.2615761775,-0.350864887500002,-0.0892887100000017
"Eif3c",1.25752401213428,0.332701381476114,0.914054380288208,0.504050769581979,0.336430953517286,0.860047434908994,0.688247151820938,0.987047039767319,-0.374023914999999,-0.826488019999999,-1.01647425,-0.452464105000001,-0.642450334999999,-0.189986229999999
"Fam129b",0.651235961749206,0.597249858550813,0.730305861761937,0.996684953281742,0.999929540633406,0.611000754698369,0.698065067308793,0.998726248838223,0.869361402499994,-0.173100947500004,-0.0476546275000054,-1.04246235,-0.917016029999999,0.125446319999998
"Dync1li1",1.02940752311192,0.414265876577563,0.964416119759709,0.718930706260912,0.96782557066353,0.451408261868855,0.999998278097616,0.460265952695998,-0.108366009999997,0.244809627500004,-0.104547977499998,0.353175637500001,0.0038180324999999,-0.349357605000002
"Seh1l",1.32599349661302,0.311714815264627,0.916210972853842,0.262643793338863,0.913410800028551,0.58076396253137,0.999999800384787,0.585447126827288,-0.424880982500001,-1.284025905,-0.430213450000002,-0.859144922500001,-0.0053324675000006,0.853812455
"Ptrh2",1.22751661598683,0.342375515827822,0.992295430588861,0.688203778462371,0.35999810307553,0.835349895664273,0.502670165760335,0.930993197894005,-0.313667772499997,-1.2676386825,-1.94713831,-0.953970910000001,-1.6334705375,-0.679499627499998
"Ubqln1",2.95189140319412,0.0755826732499438,0.995625592063733,0.0968256760866469,0.993903593351412,0.140361054785932,0.9999924022157,0.146570457788532,-0.0541028950000033,-0.613753792500003,-0.0605549775000007,-0.559650897499999,-0.0064520824999974,0.553198815000002
"Lpxn",4.18308922554257,0.0304543489252457,0.999620997822364,0.0577767573695642,0.334515684411083,0.0486376747952348,0.291784323638959,0.685784190628103,0.0335655249999967,-0.968603372500002,-0.593167302500003,-1.0021688975,-0.6267328275,0.375436069999999
"Qil1",0.255403302592438,0.856032773720637,0.879044990118359,0.998748086171667,0.999995222109008,0.932887827149166,0.869251355069895,0.998074038479268,-0.6660242075,-0.134229662499999,0.0209057300000008,0.531794545,0.6869299375,0.1551353925
"Trpm8",0.159852556126613,0.921279597472106,0.916522317105968,0.976242504474944,0.945719542483371,0.995201721603279,0.999676205480346,0.998968376838818,0.8013045775,0.508160112499999,0.682809115,-0.293144465000001,-0.1184954625,0.174649002500001
"Apbb1ip",0.761356958000964,0.537123990795028,0.800776515639592,0.977295231415923,0.977474237057294,0.574928273055615,0.575570976612618,0.999999999480745,0.606650590000005,-0.267323254999997,-0.266582964999996,-0.873973845000002,-0.873233555000001,0.000740290000001309
"Actr1b",0.574308385403464,0.642722294844496,0.847426330581447,0.605311219461203,0.781240649311667,0.9695201490109,0.999097632314316,0.98909756083915,-0.736395832499998,-1.1389026625,-0.85753536,-0.40250683,-0.121139527500002,0.281367302499998
"Arl6ip5",1.65361425893034,0.229466051374794,0.72314272049674,0.784183311659297,0.173288241586568,0.999467270045318,0.658043842059044,0.592724906129557,0.371912957499994,0.332328319999995,0.783955577499995,-0.0395846374999991,0.412042620000001,0.4516272575
"Nol6",0.515425996428098,0.679403111169067,0.935688771968344,0.856242861559592,0.626354155668364,0.996477064634774,0.917403138656363,0.972637246701558,-0.331501960000001,-0.451935052500001,-0.695537805000001,-0.120433092500001,-0.364035845,-0.243602752499999
"C1qbp",0.39803863517997,0.756880240061368,0.999709665809335,0.998609506315723,0.830842750185359,0.99448616278828,0.872261094174386,0.751044119190144,-0.026877402500002,0.0454144474999971,-0.249167442500003,0.0722918499999992,-0.222290040000001,-0.29458189
"Apobr",4.95291363538372,0.0183050931407282,0.32259194424171,0.0107857317515052,0.355309904226489,0.222951644617995,0.999855156452032,0.199934522623981,1.2656071175,2.7143299575,1.21445441,1.44872284,-0.0511527074999982,-1.4998755475
"Cops8",0.91964465726952,0.460733193300307,0.538004219922518,0.973215007513997,0.567748789836084,0.779902944298669,0.999947286274065,0.806635434186492,0.561315537500004,0.173457620000004,0.540163040000003,-0.3878579175,-0.021152497500001,0.366705419999999
"Clptm1",5.07982064015663,0.0168961702198985,0.767384188496539,0.185864296912995,0.178113502087138,0.0367972624304579,0.0350687517256022,0.999991985292875,-0.536006449999997,1.1982924975,1.21351266,1.7342989475,1.74951911,0.0152201625000004
"Rpl11",0.673098744365725,0.584846297938544,0.536194834163962,0.922100083108649,0.779151216316354,0.874408760445671,0.972901040092658,0.987516050810533,-0.334686754999996,-0.151971342499994,-0.231075287499998,0.182715412500002,0.103611467499999,-0.0791039450000035
"Ndc1",0.206010190332819,0.890268198570989,0.990232109352997,0.944953119383373,0.878550957381616,0.994189606751364,0.969847799958635,0.997348304589939,-0.176476002500001,-0.324285030000002,-0.437630175000001,-0.147809027500001,-0.2611541725,-0.113345144999998
"Mavs",2.90214456857212,0.0786283862790516,0.219746390490452,0.135942525351468,0.989326190151753,0.989214494308025,0.339910668718443,0.219384877375043,1.0516932025,1.209375145,0.157119274999996,0.157681942499998,-0.894573927500002,-1.05225587
"Dut",1.92996643347903,0.178615547553583,0.226946424462411,0.62162685920862,0.999878691153004,0.847381855327025,0.250856776511762,0.661442974268367,0.904091835000003,0.544182775000003,0.0302639025000033,-0.35990906,-0.873827932499999,-0.5139188725
"Rnpep",3.09416653380982,0.0675932160834219,0.0474724951794111,0.273779066493269,0.302604248275545,0.703675968885195,0.662509195210048,0.999861035674032,0.983641147499998,0.627115727499998,0.603663922500001,-0.356525420000001,-0.379977224999998,-0.023451804999997
"Unc93b1",0.049360133583098,0.984780331406018,0.989699171534374,0.989139638138583,0.987382754506395,0.999999933827561,0.999995947688382,0.999998315334441,0.151395317499997,0.154169557499998,0.162331102499998,0.00277424000000082,0.0109357850000009,0.0081615450000001
"Myh9",4.42043543602459,0.0259158745832999,0.138933421822931,0.0320526975182145,0.0434632319348272,0.821962954837298,0.898484005464688,0.997989666001216,0.539574145,0.737712859999998,0.697699544999999,0.198138714999999,0.158125399999999,-0.0400133149999995
"Hnrnpul1",0.411424988433723,0.747789304968992,0.955726794759718,0.928484993173459,0.982593194761327,0.99964706329544,0.818873561063751,0.768544074087118,-0.485038757500003,-0.578331947500004,0.348718164999996,-0.0932931900000007,0.833756922499999,0.9270501125
"Mical1",6.68548244471622,0.00664639844453134,0.287804715011544,0.873670524183735,0.0059258069193957,0.682746891916187,0.148821467145789,0.0220273432345942,0.555819272499997,0.223043919999999,1.241685865,-0.332775352499999,0.6858665925,1.018641945
"Fam134b",1.25614103083741,0.333140711175815,0.81114819965563,0.88635728976824,0.785994710441416,0.409309191356911,0.999954879919969,0.384841266161586,-0.771926162500003,0.627848862499995,-0.814628600000004,1.399775025,-0.0427024375000009,-1.4424774625
"Ccdc115",2.1481951750981,0.14735160524434,0.995635018595667,0.269229089019896,0.567267847807656,0.192380732161456,0.440815941693486,0.929578947695563,0.100944044999999,-0.854580880000002,-0.587297202500002,-0.955524925000001,-0.688241247500001,0.2672836775
"Chchd4",0.290348746183428,0.831564783787332,0.968251194816633,0.980834730885734,0.987467954308897,0.840283174634532,0.863681022301694,0.999947614296088,-0.452665327499997,0.379064557500001,0.327194215000002,0.831729884999998,0.779859542499999,-0.0518703424999991
"Pla2g15",7.48113836491961,0.00439018000464974,0.103787542921567,0.524934867097011,0.116421852535114,0.00927104775014087,0.999870100364357,0.0104719847739516,1.09839606,-0.604189159999999,1.0681385975,-1.70258522,-0.0302574625000016,1.6723277575
"Rbm39",1.13880182315243,0.372781801269955,0.980296877216956,0.709813760879383,0.363493812797123,0.896960703923088,0.566862049016041,0.921207285169409,-0.107615467499993,-0.303995604999994,-0.481262679999993,-0.1963801375,-0.3736472125,-0.177267075
"Flnc",4.21797903967263,0.0297327145581526,0.315964745253412,0.856512882548085,0.42304752779926,0.0933837960270885,0.0239081198413784,0.857213713507541,0.3905868525,-0.1711068125,-0.341875075000001,-0.561693665,-0.732461927500001,-0.170768262500001
"Ipo4",1.81331680441834,0.198354967116665,0.528344730371446,0.888386220464176,0.950571174057633,0.205647297823385,0.271389628978527,0.997470969190334,1.02604985,-0.529414657500004,-0.389916660000003,-1.5554645075,-1.41596651,0.139497997500001
"Oas3",11.7631241437539,0.00069249520609219,0.0105572341032041,0.042088040884837,0.627520455335868,0.857278962569585,0.00133831176054022,0.00503408502513358,2.0123727325,1.6000335225,-0.635416744999999,-0.412339210000003,-2.6477894775,-2.2354502675
"Oasl1",22.3722783408049,3.3301397859731e-05,0.0426396023069753,6.81645741540393e-05,0.999999999984657,0.00835068060502986,0.0426142424053416,6.8132312035396e-05,1.78175521,4.1065728675,-0.000199555000003571,2.3248176575,-1.781954765,-4.1067724225
"Sfpq",1.96106243184877,0.17373367340578,0.855316297374597,0.18757044092119,0.998934036723356,0.538344511341055,0.912201348939553,0.232060536084172,-0.342847827500002,-0.934591774999998,-0.0609426550000016,-0.591743947499996,0.2819051725,0.873649119999996
"Acot7",3.21588045471637,0.0615221751851719,0.874858279636362,0.921291542845972,0.244580087244458,0.99929739871249,0.073911348389318,0.090891828312373,0.3041777625,0.254343034999998,-0.806999919999999,-0.0498347275000022,-1.1111776825,-1.061342955
"S100a1;S100A1",0.854167922372261,0.490938657531589,0.5851757365748,0.886110888470247,0.49987719555413,0.939622000186725,0.998744031546994,0.888190299070798,0.866355897499993,0.485021114999995,0.966557024999993,-0.381334782499998,0.1002011275,0.481535909999998
"Idh3b",1.38230016163495,0.295532428040948,0.482616755552562,0.991975637002623,0.994968681793466,0.341507875646411,0.36047431789153,0.999973638576578,0.564393995,-0.107190850000002,-0.0914440200000008,-0.671584845000002,-0.655838015,0.0157468300000012
"Nifk",4.38769936796959,0.0264927233120956,0.0230841084947556,0.249359240331199,0.842560925624529,0.502787477366408,0.0952858035073024,0.665094854805929,-1.1201372175,-0.648985150000001,-0.270164255000001,0.471152067499998,0.849972962499999,0.378820895
"Ddx1",0.747398272150298,0.544421992860502,0.996662865261562,0.817095043450416,0.563471495586497,0.906924889790535,0.684109875306341,0.967847111018941,-0.0658292749999987,-0.277912614999998,-0.421498294999999,-0.21208334,-0.355669020000001,-0.143585680000001
"Abcd3",3.37189963058707,0.0546358875066488,0.335845348992018,0.705399971174491,0.636380123809603,0.902776489232247,0.0501554260548398,0.155634147375091,0.4127364175,0.253655912500001,-0.281599995000001,-0.159080504999999,-0.6943364125,-0.535255907500002
"Sh3bgrl3",3.0193805116651,0.071664805316977,0.709451299694929,0.673475043060275,0.37329804400509,0.173930663645942,0.0715152790948276,0.946514647894044,-0.239004135000002,0.252926827499998,0.373580457499997,0.4919309625,0.612584592499999,0.12065363
"Tcirg1",5.11045424702709,0.0165751862550149,0.233866023856289,0.0253734020070534,0.997766404773782,0.558377359544869,0.302927480692358,0.0348321074871887,0.529699802499998,0.88026142,0.0475006100000002,0.350561617500002,-0.482199192499998,-0.83276081
"Gcsh",0.517610445110657,0.678014364899413,0.961112981542306,0.885939211507153,0.624938343883004,0.994940892623624,0.879700782258941,0.957597229994806,0.403560877500002,0.602591512500002,1.018903255,0.199030635,0.615342377499999,0.4163117425
"Cisd1",0.259206257692609,0.853374502610084,0.912739519641994,0.883514500234504,0.870262728206244,0.999826449017806,0.999512219916581,0.999987787428885,-0.570195915000003,-0.637514592500004,-0.665285827500004,-0.0673186775000012,-0.0950899125000007,-0.0277712349999995
"Spr",0.978355833865238,0.435248180195227,0.996676666454102,0.544206115097412,0.952456320965433,0.43031555815679,0.8840295429842,0.833936408681031,0.079008577499998,-0.519363165000001,-0.198572637500003,-0.598371742499999,-0.277581215000001,0.320790527499998
"Basp1",1.46972300808093,0.272198060110465,0.224196445120803,0.629498869172262,0.870279026348047,0.837270559235305,0.586760509877808,0.967536715994248,-1.02707576500001,-0.608971117500005,-0.381374355000005,0.418104647500002,0.645701410000001,0.227596762499999
"Bag2",0.406585218218053,0.751069503745503,0.997226307773376,0.736185839412675,0.991829662206515,0.837263604527054,0.999756015181626,0.875774357463113,-0.10663748,-0.56301427,-0.153837920000001,-0.45637679,-0.047200440000001,0.409176349999999
"Twf1",3.30952698504844,0.0572764931505402,0.0702917792726462,0.0932649353312688,0.172230293153888,0.998218253910663,0.945473855929103,0.980515621982773,0.947434662499994,0.889992472499994,0.760199307499995,-0.0574421899999997,-0.187235354999999,-0.129793164999999
"Prpf6",0.310966735450211,0.817127081793974,0.996132629912513,0.934893829527627,0.809376291204422,0.982403179927857,0.905141634330241,0.989433003795213,-0.109656332500002,-0.293799397500003,-0.4482107175,-0.184143065000001,-0.338554384999998,-0.154411319999998
"Ptgr1",19.0005522553601,7.48341490215355e-05,0.613896874958421,9.84304292878102e-05,0.799997995753108,0.000628145163251603,0.986765547075133,0.000375430031428814,0.568035602499997,3.1065306675,0.416241169999999,2.538495065,-0.151794432499997,-2.6902894975
"Camk1",3.17972026105151,0.0632577580218552,0.979557894491375,0.999996633088178,0.0886919685764477,0.982547036213095,0.165977299210296,0.0918098086701656,0.157965659999995,0.00846290499999469,1.07751083249999,-0.149502755,0.919545172499998,1.0690479275
"Smarca5",0.763796456797832,0.535858106222849,0.999644252131155,0.954010320713139,0.608004855311496,0.926158919456874,0.551239654835755,0.880179240580485,-0.0646569749999983,0.339908600000001,0.827037335000002,0.404565574999999,0.89169431,0.487128735000001
"Scpep1",2.67492502355308,0.0944580602361327,0.256981531971912,0.604940684604796,0.0761062561430601,0.895510932383485,0.867690520504688,0.485742330926906,0.700383660000004,0.450126647500003,0.975002762500004,-0.250257012500001,0.274619102500001,0.524876115000001
"Hnrnpll",2.28006853464651,0.131484277181182,0.99997838319692,0.158862671447982,0.769633939520474,0.168730512011999,0.789918098344394,0.576401246573584,-0.0309982274999996,-1.8344023225,-0.780775547500003,-1.803404095,-0.749777320000003,1.053626775
"Acaa1a;Acaa1b",6.06672191380042,0.00936649088491799,0.0212509013444839,0.121979546987716,0.999974025801395,0.741167328279099,0.022828864947986,0.130329459300423,0.943338389999994,0.665132042499994,0.0111412999999949,-0.278206347499999,-0.932197089999999,-0.6539907425
